datatime,maxvoltagebatterysubseq,maxvoltagebatterysingleseq,maxbatterysinglevoltageval,minvoltagebatterysubseq,minvoltagebatterysingleseq,minbatterysinglevoltageval,maxtmpsubseq,maxtmptrobesingleseq,maxtmpval,mintmpsubseq,mintmpprobesingleseq,mintmpval
2018-01-07 16:26:07,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 16:26:37,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 16:27:07,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 16:27:37,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 16:28:08,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 16:28:38,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 16:29:07,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 16:29:37,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 16:30:06,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 16:30:36,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 16:31:06,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 16:31:36,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 16:32:07,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 16:32:36,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 16:33:06,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 16:33:35,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 16:34:05,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 16:34:35,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 16:35:05,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 16:35:36,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 16:36:05,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 16:36:35,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 16:37:05,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 16:37:35,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 16:38:05,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 16:38:35,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 16:39:04,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 16:39:34,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 16:40:04,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 16:40:34,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 16:41:04,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 16:41:34,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 16:42:04,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 16:42:33,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 16:43:03,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 16:43:33,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 16:44:03,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 16:44:33,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 16:45:03,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 16:45:32,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 16:46:02,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 16:46:32,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 16:47:02,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 16:47:33,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 16:48:03,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 16:48:33,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 16:49:02,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 16:49:31,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 16:50:01,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 16:50:31,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 16:51:01,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 16:51:32,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 16:52:01,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 16:52:31,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 16:53:01,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 16:53:30,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 16:54:00,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 16:54:30,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 16:55:00,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 16:55:30,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 16:56:00,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 16:56:30,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 16:57:00,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 16:57:30,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 16:58:00,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 16:58:29,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 16:58:59,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 16:59:29,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 16:59:59,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 17:00:29,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 17:00:59,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 17:01:29,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 17:01:58,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 17:02:28,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 17:02:58,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 17:03:28,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 17:03:58,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 17:04:28,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 17:04:58,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 17:05:27,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 17:05:57,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 17:06:27,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 17:06:58,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 17:07:28,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 17:07:58,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 17:08:27,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 17:08:56,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 17:09:26,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 17:09:56,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 17:10:26,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 17:10:57,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 17:11:27,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 17:11:56,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 17:12:26,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 17:12:55,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 17:13:25,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 17:13:55,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 17:14:25,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 17:14:55,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 17:15:25,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 17:15:55,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 17:16:24,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 17:16:55,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 17:17:25,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 17:17:55,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 17:18:24,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 17:18:54,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 17:19:24,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 17:19:54,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 17:20:24,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 17:20:54,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 17:21:23,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 17:21:53,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 17:22:23,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 17:22:53,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 17:23:23,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 17:23:53,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 17:24:23,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 17:24:52,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 17:25:22,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 17:25:52,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 17:26:22,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 17:26:53,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 17:27:23,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 17:27:53,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 17:28:21,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 17:28:51,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 17:29:21,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 17:29:51,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 17:30:22,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 17:30:52,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 17:31:21,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 17:31:51,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 17:32:20,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 17:32:50,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 17:33:20,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 17:33:50,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 17:34:21,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 17:34:50,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 17:35:20,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 17:35:50,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 17:36:19,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 17:36:50,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 17:37:20,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 17:37:49,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 17:38:19,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 17:38:49,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 17:39:19,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 17:39:49,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 17:40:19,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 17:40:49,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 17:41:18,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 17:41:48,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 17:42:18,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 17:42:48,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 17:43:18,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 17:43:48,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 17:44:17,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 17:44:47,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 17:45:17,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 17:45:47,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 17:46:17,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 17:46:47,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 17:47:18,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 17:47:46,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 17:48:16,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 17:48:46,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 17:49:16,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 17:49:47,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 17:50:17,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 17:50:46,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 17:51:16,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 17:51:45,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 17:52:15,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 17:52:45,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 17:53:15,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 17:53:46,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 17:54:15,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 17:54:45,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 17:55:14,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 17:55:44,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 17:56:14,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 17:56:44,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 17:57:14,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 17:57:44,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 17:58:14,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 17:58:44,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 17:59:14,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 17:59:44,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 18:00:14,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 18:00:43,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 18:01:13,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 18:01:43,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 18:02:13,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 18:02:43,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 18:03:13,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 18:03:42,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 18:04:12,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 18:04:42,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 18:05:12,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 18:05:42,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 18:06:12,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 18:06:42,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 18:07:11,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 18:07:41,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 18:08:11,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 18:08:41,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 18:09:12,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 18:09:42,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 18:10:12,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 18:10:41,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 18:11:10,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 18:11:40,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 18:12:10,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 18:12:41,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 18:13:11,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 18:13:40,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 18:14:10,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 18:14:39,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 18:15:09,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 18:15:39,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
